id	path	toxicity	text
angry_04-28	/datasets/violence/audio/angry_04-28.wav	Yes	I bet you you beat up lemon too, asshole! You're a batterer! You're a liar! You're a batterer! You're a piece of shit and a bad-
angry_04-29	/datasets/violence/audio/angry_04-29.wav	Yes	Get out of here! Shut me up your ass! Shut me up your ass! Oh my god. Shut me up your ass you piece of shit!
angry_04-3	/datasets/violence/audio/angry_04-3.wav	Yes	Get off the car, my nigga. Straight up. Get off the car, man. Get off the car, man. Get off the car, man.
angry_04-30	/datasets/violence/audio/angry_04-30.wav	Yes	Oh, oh, oh. You wanna hit me? You wanna hit me? I'll fucking knock you out. Oh my God, hit me the way you hit your wife. Hit me the way you hit your wife. Don't fucking touch me, you fucking.
angry_04-31	/datasets/violence/audio/angry_04-31.wav	Yes	800 million Post that on Facebook You a god damn, you a lying son of a bitch
angry_04-32	/datasets/violence/audio/angry_04-32.wav	Yes	I'm gonna post this on Facebook. Don't post this on there man. Why not? Daddy I want everybody to know where I be going. No no no no. See that's what I'm talking about. That's a fucking stupid. You don't let no cat there bother know that shit.
angry_04-33	/datasets/violence/audio/angry_04-33.wav	Yes	You're such a stupid motherfucker. We ain't, we ain't 800 men, Dave, boy. You don't let nobody know nothing, cause if you know how many motherfuckers we got, we'll try to kill your ass. Not a real nigga did nothing much, bro.
angry_04-34	/datasets/violence/audio/angry_04-34.wav	Yes	I'm gonna fuck your daughter and every motherfuckin' thing, nigga. Stupid motherfuckers. If they wanna snitch you, I don't give a fuck. God, you fucked up, daddy. Don't poke that shit on no goddamn face. You gonna come and get me.
angry_04-35	/datasets/violence/audio/angry_04-35.wav	Yes	post that shit on Facebook because I'm telling you, if I see you don't want to beat your motherfucking ass, I swear to God, God my wrist, my right hand is God, I'm going to fuck you up. My hand is God.
angry_04-36	/datasets/violence/audio/angry_04-36.wav	Yes	You know what the nigga did now, Mark Strong. I told you don't do that. Alright. Don't do that shit, man.
angry_04-37	/datasets/violence/audio/angry_04-37.wav	Yes	A little bit of respect, please. I am a nurse. I am Finnish woman. You are fucking African woman. You have meaning nothing. You are zero. You are not humane.
angry_04-38	/datasets/violence/audio/angry_04-38.wav	Yes	Tiedätkö mitä tapahtui meidän maailmamme? Miksi kaikki voivat saada rauhan meidän maailmamme? Me olemme onnellisia, koska ne ovat vahvaa ihmisiä. Joo, se on todella.
angry_04-39	/datasets/violence/audio/angry_04-39.wav	Yes	Thank you.
angry_04-4	/datasets/violence/audio/angry_04-4.wav	Yes	No, stop! Get out the car! Oh shit! Get out the car! Oh shit!
angry_04-40	/datasets/violence/audio/angry_04-40.wav	Yes	O gensis, degustou sua vida recipe, foi hora que igualou de bounty hunter Ghostbusters One Punch Man Strawberry Pan graduate Black Bottle biggest gangster stars
angry_04-41	/datasets/violence/audio/angry_04-41.wav	Yes	Say niggas been hustlin' man. You understand? Niggas been hustlin'. We been catchin' the bus too long and not on. You know that? You got a new car? Nah man, look at my shit!
angry_04-42	/datasets/violence/audio/angry_04-42.wav	Yes	Uh-uh! So you made me have this, what the fuck? You don't spend five thousand on? Hell no! Hell no!
angry_04-43	/datasets/violence/audio/angry_04-43.wav	Yes	No, no, please! You broke him out! Mary, shut up! Fuck your body down! Mary, shut up!
angry_04-44	/datasets/violence/audio/angry_04-44.wav	Yes	You got me fucked up! Suicide dog! She got some rad bottles of dog! Suicide dog, get in! Man, I got him in this shit! Get in! Hey, you're not making-
angry_04-45	/datasets/violence/audio/angry_04-45.wav	Yes	I got you for hell! You can't just drive me around with this shit! You can't just fuck me! I just wanna... You can't just fuck me!
angry_04-46	/datasets/violence/audio/angry_04-46.wav	Yes	5,000! Million is built! 500 more! Hey! Hey! Hey! Look at the rules!
angry_04-47	/datasets/violence/audio/angry_04-47.wav	Yes	I'ma get this deal! I work for Zayn! This son of a bitch! You ain't never satisfied!
angry_04-48	/datasets/violence/audio/angry_04-48.wav	Yes	You ain't never satisfied, man. You know what's up? Yo, yo, yo, catch this motherfucker. Yeah. Take a picture of this motherfucker. Yo, yo, yo, yo.
angry_04-49	/datasets/violence/audio/angry_04-49.wav	Yes	Эй! Эй!
angry_04-5	/datasets/violence/audio/angry_04-5.wav	Yes	I got your money! Take it off! Take it off! Take it off! Take it off!
angry_04-50	/datasets/violence/audio/angry_04-50.wav	Yes	А-а-а, ясно что ты делаешь? Пусть пообещал мне превращаться в дядю этому м especialmente
angry_04-51	/datasets/violence/audio/angry_04-51.wav	Yes	пауադо а题
angry_04-52	/datasets/violence/audio/angry_04-52.wav	Yes	aBstormaging London Dude come on
angry_04-53	/datasets/violence/audio/angry_04-53.wav	Yes	You fuck you man you drunk you drunk you're on camera now Yeah, I'm gonna take your picture your van
angry_04-54	/datasets/violence/audio/angry_04-54.wav	Yes	You are going to the department! You come down with me! What for? What for? Old man!
angry_04-55	/datasets/violence/audio/angry_04-55.wav	Yes	odd man look the witnesses the police come yeah yeah police come
angry_04-56	/datasets/violence/audio/angry_04-56.wav	Yes	Get your f**king bastard! Why? Why you keep the horn? I to horn whatever I want! Get f**k! I to horn whatever I want! Come down! It's a f**k!
angry_04-57	/datasets/violence/audio/angry_04-57.wav	Yes	country it's a free country yeah you're going on facebook yeah yeah
angry_04-58	/datasets/violence/audio/angry_04-58.wav	Yes	I'm very happy now. Yeah. Yeah. I'm happy too. Yeah. Do home. The police come. Police come. Let's go. Let's go. Let's go. Let's go. Come there. Let's go.
angry_04-59	/datasets/violence/audio/angry_04-59.wav	Yes	Come down! Let's go, let's go! Go come! Police! Go fight! Go fight! Toy? Toy fight? You stupid? You think I fight you? Yes! Fuck! Yes!
angry_04-6	/datasets/violence/audio/angry_04-6.wav	Yes	Get up the bread. Get the watch soon. Get up the bread.
angry_04-60	/datasets/violence/audio/angry_04-60.wav	Yes	You think I'll fuck you? Yeah. Go work taxi man. Go work taxi. Come on. Yeah go work taxi better. You need money I've got money.
angry_04-61	/datasets/violence/audio/angry_04-61.wav	Yes	لديك مال هنا؟ هل تريد مال؟ مال؟ مالية؟ أبناء؟
angry_04-62	/datasets/violence/audio/angry_04-62.wav	Yes	I'll go to your fucking deck, you never play!
angry_04-63	/datasets/violence/audio/angry_04-63.wav	Yes	Let me tell you something, the next time you do it again, you're getting your, okay what? You're gonna let me fucking finish?
angry_04-64	/datasets/violence/audio/angry_04-64.wav	Yes	Stop interrupting me!
angry_04-65	/datasets/violence/audio/angry_04-65.wav	Yes	Well who do you think you're talking to here?
angry_04-66	/datasets/violence/audio/angry_04-66.wav	Yes	No, every time I open my mouth, you have something to say!
angry_04-67	/datasets/violence/audio/angry_04-67.wav	Yes	When you're driving up my ass when I'm trying to park the car and then you have to do something with your hands So I just say I don't care what you have to say. Okay, do you understand that?
angry_04-68	/datasets/violence/audio/angry_04-68.wav	Yes	People are allowed to park in this car, park their cars.
angry_04-69	/datasets/violence/audio/angry_04-69.wav	Yes	on the side of the street without your interference and then your opinion about what's going on Okay sir Okay? Apologies Especially when the person you're doing it to are the police
angry_04-70	/datasets/violence/audio/angry_04-70.wav	Yes	Okay, sir. I don't know where you're coming from or where you think you're appropriate in doing that. That doesn't, it's not the way it works. How long have you been?
angry_04-71	/datasets/violence/audio/angry_04-71.wav	Yes	been in this country? Almost two years. Almost how long? Two years. Two years. I got news for you and use this lesson. Remember this in the future. Don't ever do that again.
angry_04-72	/datasets/violence/audio/angry_04-72.wav	Yes	The only reason you're not in handcuffs going to jail and getting some images in the precinct is because I have things to do. That's the only reason that's not happening.
angry_04-73	/datasets/violence/audio/angry_04-73.wav	Yes	Cuz this isn't important enough to me. You're not important enough. I'm gonna kick your shit off the trailer, nigga. I ain't worried about it.
angry_04-74	/datasets/violence/audio/angry_04-74.wav	Yes	I don't care, fuck him! Well he better take it up with you! Get his ass whipped!
angry_04-75	/datasets/violence/audio/angry_04-75.wav	Yes	Cory's back. What the fuck you talking about, boy? You made me mad today. Cory, you ain't going nowhere. You're a badass, man. You can't play with him. Fucking stinky foot fucker.
angry_04-76	/datasets/violence/audio/angry_04-76.wav	Yes	Oh
angry_04-77	/datasets/violence/audio/angry_04-77.wav	Yes	Stop, stop, stop! Cory, that's mama! Cory! Too big?
angry_04-8	/datasets/violence/audio/angry_04-8.wav	Yes	Thanks for watching!
angry_04-9	/datasets/violence/audio/angry_04-9.wav	Yes	время бля
angry_05-1	/datasets/violence/audio/angry_05-1.wav	Yes	Macbook mon coco !
angry_05-10	/datasets/violence/audio/angry_05-10.wav	Yes	What the fuck you got in here? Let's all be white! I don't have any green in there! You see any green in there? What the fuck you got in here?
angry_05-11	/datasets/violence/audio/angry_05-11.wav	Yes	You lucky, you lucky, you lucky. You lucky. Fuck that, don't aim me. That is a little boy, don't aim me. I'll kill that son of a bitch. Don't aim me.
angry_05-12	/datasets/violence/audio/angry_05-12.wav	Yes	Don't listen! I don't even give a fuck! I don't even give a fuck! Let's go next! Let me see that shit!
angry_05-13	/datasets/violence/audio/angry_05-13.wav	Yes	Fuck out of here. Let's go. Don't bring that shit up. Whatever. How does it end? How does it end? Mind your fucking business. She's a fool. Mind your fucking business. Mind your fucking business. Mind your fucking business.
angry_05-14	/datasets/violence/audio/angry_05-14.wav	Yes	I'm a parent! I'm a parent! Mind your business! Mind your business! I sat here and watched the whole thing! Mind your business! Don't talk that shit, Shalu. Don't talk that shit.
angry_05-15	/datasets/violence/audio/angry_05-15.wav	Yes	Thanks for watching!
angry_05-16	/datasets/violence/audio/angry_05-16.wav	Yes	... Je suis repoussé, je suis en train de m'y mettre mon coco !
angry_05-17	/datasets/violence/audio/angry_05-17.wav	Yes	... ... ... ... Maque-bouc mon coco !
angry_05-19	/datasets/violence/audio/angry_05-19.wav	Yes	Have a good day guys.
angry_05-2	/datasets/violence/audio/angry_05-2.wav	Yes	Thanks for watching!
angry_05-20	/datasets/violence/audio/angry_05-20.wav	Yes	und fier da
angry_05-21	/datasets/violence/audio/angry_05-21.wav	Yes	Preste chance copain !
angry_05-22	/datasets/violence/audio/angry_05-22.wav	Yes	What's good?
angry_05-23	/datasets/violence/audio/angry_05-23.wav	Yes	What you want me to do? Come up out them pockets, Femo. We need something. We need something, bruh. You gonna try and rob me, bruh? I ain't robbing you. I'm asking you to come out them pockets.
angry_05-24	/datasets/violence/audio/angry_05-24.wav	Yes	Or I've got to rob you. How you wanna do it?
angry_05-25	/datasets/violence/audio/angry_05-25.wav	Yes	Let me know. Let me know. Let me know. Let me know. Let me know, bruh. Real niggas do real things, bruh. There ain't nothing real about that. I'm telling you. I'm talking. Let me know.
angry_05-26	/datasets/violence/audio/angry_05-26.wav	Yes	You coming out from pockets? Is you coming out from pockets?
angry_05-27	/datasets/violence/audio/angry_05-27.wav	Yes	I need that, Primo. All that. Where the weed at, bruh? I ain't got no weed. I ain't got no weed, bruh.
angry_05-28	/datasets/violence/audio/angry_05-28.wav	Yes	And I swear to God, if anyone of them bullets would have hit my people's butt, I'd have killed you, nigga. You hear me? Yeah, I know. I ain't got nothing to do with it, bro. What the fuck? Don't touch me, bro.
angry_05-29	/datasets/violence/audio/angry_05-29.wav	Yes	Don't touch me nigga, everything goes nigga. Yeah, use the whole ass nigga bro. Shoot in the air nigga. This shit is real out here nigga.
angry_05-3	/datasets/violence/audio/angry_05-3.wav	Yes	You're a 40 year old woman yelling at a 12 year old! I'm 40! I'm 40 god damn it! Pretty damn close! You touched me god damn it! Fuck, huh, fuck! Hit me motherfucker! You touch her again I'll knock your god damn teeth out!
angry_05-30	/datasets/violence/audio/angry_05-30.wav	Yes	You feel me? Shut the fuck up and do it!
angry_05-31	/datasets/violence/audio/angry_05-31.wav	Yes	Licken!
angry_05-32	/datasets/violence/audio/angry_05-32.wav	Yes	Swear to God, bro. If you wasn't my little nigga, I'd beat your ass just off a strip, come on.
angry_05-33	/datasets/violence/audio/angry_05-33.wav	Yes	We'll talk, bro. We'll be a pussy in these streets, nigga. And you can come holler at me. Give a fuck. Go call who you want to. Why, I don't know if you ride with this, nigga. No disrespect to him.
angry_05-34	/datasets/violence/audio/angry_05-34.wav	Yes	or whoever but this nigga did some ho ass shit you got to pay for that shit
angry_05-35	/datasets/violence/audio/angry_05-35.wav	Yes	You can call whoever you want to my nigga, cause I could've came at you a different way nigga. I ain't got shit on me but these hands boy. You didn't even wanna fight nigga, you's a bitch.
angry_05-36	/datasets/violence/audio/angry_05-36.wav	Yes	СОВЦА БЛЯТЬ КУПИЛА ПРОВАТЬ
angry_05-37	/datasets/violence/audio/angry_05-37.wav	Yes	Мозг ебет! Достали уже эти дедки! У вас не можно! Что сигналит? Прикинь!
angry_05-38	/datasets/violence/audio/angry_05-38.wav	Yes	Блядь, еще обгонять собралась Да ладно Сид Вот сука
angry_05-39	/datasets/violence/audio/angry_05-39.wav	Yes	попала
angry_05-40	/datasets/violence/audio/angry_05-40.wav	Yes	Чё творишь?
angry_05-41	/datasets/violence/audio/angry_05-41.wav	Yes	вообще какой-то неадекватный...
angry_05-42	/datasets/violence/audio/angry_05-42.wav	Yes	Не выходи, пожалуйста!
angry_05-43	/datasets/violence/audio/angry_05-43.wav	Yes	ВОЖЕ!
